,label
414044,negative
475245,negative
342218,negative
450914,negative
291007,negative
143149,negative
239601,negative
403189,negative
481172,negative
97738,negative
416179,negative
456030,negative
66741,negative
280234,negative
355600,negative
431064,negative
356892,negative
418079,negative
203584,negative
196569,negative
321570,negative
198825,negative
417790,negative
87469,negative
491208,negative
100099,negative
128886,negative
396597,negative
103657,negative
479013,negative
356698,negative
447995,negative
486119,negative
33588,negative
107523,negative
348374,negative
391426,negative
93496,negative
61970,negative
38312,negative
481963,negative
2892,negative
88486,negative
55059,negative
173852,negative
136145,negative
295077,negative
198919,negative
307872,negative
308966,negative
304863,negative
165152,negative
344243,negative
388932,negative
15750,negative
250029,negative
233764,negative
58151,negative
258561,negative
385092,negative
127792,negative
430340,negative
94976,negative
478135,negative
35236,negative
61581,negative
82856,negative
226612,negative
383057,negative
482585,negative
193475,negative
310999,negative
378198,negative
456129,negative
466505,negative
420725,negative
226953,negative
325852,negative
122199,negative
206363,negative
447006,negative
56949,negative
175753,negative
165145,negative
276905,negative
403192,negative
142625,negative
361698,negative
253060,negative
469999,negative
428735,negative
392417,negative
166745,negative
320506,negative
235157,negative
425090,negative
5874,negative
398142,negative
433867,negative
443271,negative
455471,negative
433145,negative
165905,negative
200007,negative
157339,negative
284476,negative
141454,negative
254244,negative
209974,negative
159962,negative
189215,negative
189976,negative
421125,negative
225436,negative
443011,negative
292593,negative
227605,negative
450415,negative
115313,negative
459513,negative
114593,negative
320229,negative
83785,negative
219331,negative
356269,negative
425767,negative
413647,negative
223335,negative
398190,negative
343456,negative
59937,negative
249519,negative
268269,negative
25794,negative
209628,negative
54436,negative
393234,negative
245528,negative
211501,negative
424419,negative
286179,negative
87108,negative
118294,negative
140233,negative
199854,negative
54144,negative
225380,negative
414177,negative
168792,negative
138639,negative
149033,negative
156708,negative
229796,negative
74284,negative
300120,negative
15317,negative
410021,negative
256029,negative
91016,negative
254313,negative
358155,negative
233066,negative
357818,negative
105102,negative
160235,negative
353671,negative
239754,negative
461187,negative
217843,negative
483269,negative
294492,negative
488255,negative
175640,negative
204648,negative
434722,negative
85061,negative
104483,negative
389099,negative
458672,negative
219934,negative
100113,negative
221373,negative
28337,negative
256436,negative
80083,negative
118283,negative
307340,negative
16771,negative
380708,negative
425425,negative
454219,negative
429782,negative
51224,negative
198553,negative
168258,negative
272945,negative
50573,negative
2596,negative
369228,negative
378442,negative
239490,negative
256163,negative
126091,negative
259634,negative
98123,negative
33125,negative
70348,negative
49235,negative
394482,negative
274714,negative
224905,negative
401185,negative
287587,negative
145211,negative
278933,negative
371849,negative
315127,negative
314609,negative
36782,negative
192878,negative
243265,negative
210386,negative
180191,negative
380354,negative
436940,negative
295296,negative
339729,negative
264486,negative
273496,negative
320493,negative
318312,negative
452069,negative
325405,negative
98171,negative
307235,negative
370030,negative
35522,negative
460456,negative
412566,negative
461402,negative
53141,negative
150937,negative
385790,negative
309091,negative
184131,negative
421672,negative
309004,negative
347852,negative
448952,negative
107548,negative
126092,negative
476667,negative
228891,negative
55307,negative
369774,negative
40037,negative
488981,negative
244134,negative
443342,negative
468841,negative
337551,negative
275097,negative
100141,negative
441657,negative
389644,negative
212970,negative
342555,negative
175710,negative
87296,negative
439366,negative
365826,negative
464159,negative
6333,negative
146566,negative
4656,negative
468,negative
128514,negative
409007,negative
312319,negative
223854,negative
388034,negative
129190,negative
261545,negative
372970,negative
310488,negative
204390,negative
9730,negative
239126,negative
272990,negative
184011,negative
270500,negative
319131,negative
232747,negative
21064,negative
15171,negative
86929,negative
372806,negative
13741,negative
474321,negative
172587,negative
285750,negative
20305,negative
483448,negative
377444,negative
67119,negative
451552,negative
107244,negative
104073,negative
181312,negative
405242,negative
335683,negative
241833,negative
473988,negative
459271,negative
321293,negative
343876,negative
344785,negative
350744,negative
392483,negative
454559,negative
95313,negative
305003,negative
466482,negative
29447,negative
25111,negative
156559,negative
32311,negative
299478,negative
358114,negative
266756,negative
328162,negative
11577,negative
325819,negative
331671,negative
239247,negative
460195,negative
225861,negative
302349,negative
236023,negative
188848,negative
189624,negative
239372,negative
371914,negative
273225,negative
418975,negative
72702,negative
370164,negative
233676,negative
367559,negative
57017,negative
199040,negative
80851,negative
462725,negative
424042,negative
307640,negative
306785,negative
316437,negative
407198,negative
287180,negative
372365,negative
179358,negative
364217,negative
309102,negative
290017,negative
274619,negative
55702,negative
60201,negative
21444,negative
175969,negative
272577,negative
287172,negative
57228,negative
393903,negative
301191,negative
488878,negative
308130,negative
264527,negative
392640,negative
2879,negative
336346,negative
26447,negative
189310,negative
466315,negative
36334,negative
360380,negative
184606,negative
38640,negative
288160,negative
83037,negative
227317,negative
36769,negative
65428,negative
303619,negative
419514,negative
223714,negative
1739,negative
204826,negative
477498,negative
283786,negative
465554,negative
259610,negative
359002,negative
142181,negative
461866,negative
184918,negative
124680,negative
297053,negative
88825,negative
383777,negative
21078,negative
351981,negative
107084,negative
275527,negative
374732,negative
199727,negative
354910,negative
480403,negative
479993,negative
277095,negative
461622,negative
427588,negative
44197,negative
167858,negative
22301,negative
444524,negative
38041,negative
420211,negative
386670,negative
33152,negative
286297,negative
259392,negative
42319,negative
198435,negative
188265,negative
199963,negative
294835,negative
133124,negative
478110,negative
426697,negative
179342,negative
237519,negative
105497,negative
276212,negative
54151,negative
100907,negative
109120,negative
5278,negative
329446,negative
351148,negative
213739,negative
71186,negative
401108,negative
301465,negative
275481,negative
408088,negative
143429,negative
279998,negative
331355,negative
467219,negative
345395,negative
232975,negative
125677,negative
474706,negative
253014,negative
364113,negative
420442,negative
5073,negative
470105,negative
281502,negative
286970,negative
397696,negative
211259,negative
333777,negative
481428,negative
336706,negative
76584,negative
395320,negative
47784,negative
213420,negative
208430,negative
193777,negative
473575,negative
353124,negative
430683,negative
240620,negative
493227,negative
18513,negative
302508,negative
268234,negative
55041,negative
304764,negative
175978,negative
174259,negative
459463,negative
112062,negative
103632,negative
42310,negative
84081,negative
331218,negative
49410,negative
186068,negative
387321,negative
87516,negative
483139,negative
374033,negative
180189,negative
80910,negative
47590,negative
232488,negative
464133,negative
31934,negative
311313,negative
271856,negative
395384,negative
387278,negative
335533,negative
13196,negative
447868,negative
421910,negative
186986,negative
77959,negative
